Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
100a029a-e9d6-4e30-9cce,1/25/2024,6:41 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/25/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
5d6f7786-c3d0-4b15-bd07,1/25/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/25/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
5ed0d769-aac3-4066-8ce3,1/25/2024,6:42 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/25/2024,8:00 AM,10:15 AM,10:28 AM,Delayed,Weather,No
d7d086e1-00e7-4102-aec7,1/25/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
cb9f5db8-8269-4598-97af,1/25/2024,8:32 PM,Station,Credit Card,None,First Class,Advance,?10.00,Manchester Piccadilly,Liverpool Lime Street,1/26/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather Conditions,Yes
84e4c846-c0b6-452c-8874,1/26/2024,2:07 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,1/26/2024,3:30 AM,5:20 AM,5:40 AM,Delayed,Weather Conditions,No
fd549321-b3be-4fd2-8d74,1/26/2024,2:08 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,1/26/2024,3:30 AM,5:20 AM,5:40 AM,Delayed,Weather Conditions,No
037215fd-4184-47c7-baee,1/26/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,1/26/2024,8:00 AM,9:50 AM,10:31 AM,Delayed,Weather,No
96d27226-e447-4c5e-abf4,1/26/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
ab716592-8d67-4fe0-9c2f,1/26/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
cf44c1d9-1a8d-40ee-892d,1/26/2024,9:44 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
35a0bc0f-e9d8-4143-a014,1/26/2024,4:02 PM,Station,Credit Card,None,Standard,Anytime,?5.00,Manchester Piccadilly,Liverpool Lime Street,1/26/2024,5:45 PM,6:15 PM,No Delay,Cancelled,Weather Conditions,No
127c34c5-8377-4930-a556,1/26/2024,6:06 PM,Online,Contactless,None,First Class,Advance,?52.00,London Euston,Birmingham New Street,1/27/2024,4:30 PM,5:50 PM,No Delay,Cancelled,Weather,Yes
d359b96c-4c57-49b4-80f4,1/27/2024,4:24 AM,Online,Credit Card,None,Standard,Advance,?3.00,Liverpool Lime Street,Manchester Piccadilly,1/28/2024,2:45 AM,3:15 AM,No Delay,Cancelled,Weather Conditions,Yes
0d456bec-8884-4200-aecf,1/27/2024,5:00 AM,Online,Credit Card,None,Standard,Off-Peak,?8.00,York,Doncaster,1/27/2024,6:30 AM,7:00 AM,7:45 AM,Delayed,Weather,No
e1457269-8c93-4549-a354,1/27/2024,5:08 AM,Online,Credit Card,Disabled,Standard,Off-Peak,?5.00,York,Doncaster,1/27/2024,6:30 AM,7:00 AM,7:45 AM,Delayed,Weather,No
66965f4e-50e4-4e25-b301,1/27/2024,5:09 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,1/28/2024,3:30 AM,5:20 AM,5:45 AM,Delayed,Weather Conditions,No
e0f429b6-bc0f-4a46-9398,1/27/2024,6:31 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
e18329b8-e354-4f56-8253,1/27/2024,6:32 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
03ea9b52-edc7-4064-86a4,1/27/2024,6:32 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
74037705-ec52-45fb-9d8d,1/27/2024,6:35 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
b093f67c-9852-48c3-871f,1/27/2024,6:37 AM,Station,Credit Card,None,Standard,Off-Peak,?31.00,Birmingham New Street,London Euston,1/27/2024,8:00 AM,9:20 AM,9:50 AM,Delayed,Weather,No
317f9ea9-f5c6-4af4-8641,1/27/2024,6:37 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
d123e5b0-26fa-4449-aef5,1/27/2024,6:42 AM,Station,Credit Card,None,First Class,Off-Peak,?200.00,Manchester Piccadilly,London Euston,1/27/2024,8:00 AM,9:50 AM,10:44 AM,Delayed,Weather,No
fa9c7160-3a89-42b7-a0c6,1/27/2024,6:43 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/27/2024,8:00 AM,10:15 AM,11:15 AM,Delayed,Weather,No
8a5b52eb-cb45-4560-be73,1/27/2024,7:46 AM,Online,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/27/2024,9:15 AM,9:45 AM,10:13 AM,Delayed,Weather,No
5284b998-628d-4c60-b06e,1/27/2024,7:52 AM,Online,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/27/2024,9:15 AM,9:45 AM,10:13 AM,Delayed,Weather,No
455de1a3-2bcd-4393-af93,1/27/2024,7:55 AM,Online,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/27/2024,9:15 AM,9:45 AM,10:13 AM,Delayed,Weather,No
d815ad42-115d-4799-94f7,1/27/2024,7:57 AM,Online,Debit Card,Adult,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/27/2024,9:15 AM,9:45 AM,10:13 AM,Delayed,Weather,No
8e8c8d7e-eda4-42ef-97f0,1/27/2024,7:59 AM,Online,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/27/2024,9:15 AM,9:45 AM,10:13 AM,Delayed,Weather,No
b1429b58-ea98-4304-bcf5,1/27/2024,9:00 AM,Online,Credit Card,None,First Class,Advance,?30.00,Reading,Swindon,1/28/2024,7:30 AM,8:15 AM,No Delay,Cancelled,Weather Conditions,No
91807cd5-1b86-4c3f-a0dc,1/27/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
05fbca53-b400-4729-bd4d,1/27/2024,9:36 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
46af3b33-11b0-4ebe-8282,1/27/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
eb6a84ad-67b1-4040-a10c,1/27/2024,9:38 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
8b893ae8-ee08-4064-bc02,1/27/2024,9:42 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
00fcdf05-a203-41e5-ad08,1/27/2024,10:47 AM,Online,Contactless,Senior,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,1/28/2024,9:15 AM,9:45 AM,10:29 AM,Delayed,Weather,No
c2f6a3b1-1f2b-4ff0-ba3e,1/27/2024,10:48 AM,Online,Debit Card,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,1/28/2024,9:15 AM,9:45 AM,10:29 AM,Delayed,Weather,No
22da4493-0d39-4b08-8415,1/27/2024,10:53 AM,Online,Contactless,Adult,Standard,Advance,?2.00,Manchester Piccadilly,Liverpool Lime Street,1/28/2024,9:15 AM,9:45 AM,10:29 AM,Delayed,Weather,No
848ff6ca-ba03-448e-8193,1/27/2024,11:47 AM,Station,Credit Card,None,Standard,Advance,?77.00,Liverpool Lime Street,London St Pancras,1/28/2024,10:15 AM,12:45 PM,No Delay,Cancelled,Weather,Yes
948492bd-e9c4-4861-a2c5,1/27/2024,7:59 PM,Station,Contactless,None,Standard,Advance,?13.00,London Paddington,Reading,1/28/2024,6:15 PM,7:15 PM,No Delay,Cancelled,Weather,Yes
16b747c9-9830-4692-9b37,1/28/2024,5:10 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/9/2024,3:30 AM,5:20 AM,5:50 AM,Delayed,Weather Conditions,No
0d5a7108-313e-4ac4-9f4e,1/28/2024,6:07 AM,Online,Credit Card,None,Standard,Off-Peak,?14.00,Reading,Swindon,1/28/2024,7:30 AM,8:15 AM,No Delay,Cancelled,Weather Conditions,Yes
57384b7d-4f29-4fb9-bd8e,1/28/2024,6:32 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
532bb35a-a696-4735-a2e1,1/28/2024,6:33 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
4bf2a2cf-a32d-4b6d-a106,1/28/2024,6:35 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
d626914d-5862-4421-b461,1/28/2024,6:35 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
1df15f2b-c005-4834-a10a,1/28/2024,6:39 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
e45329ce-81d0-4cce-bcb2,1/28/2024,6:41 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
ff1ce80f-8fc4-4c3f-a2ff,1/28/2024,6:44 AM,Station,Credit Card,None,Standard,Off-Peak,?113.00,Liverpool Lime Street,London Euston,1/28/2024,8:00 AM,10:15 AM,10:42 AM,Delayed,Weather,No
c1eae315-9ce0-431b-9545,1/28/2024,7:48 AM,Online,Contactless,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,1/28/2024,9:15 AM,9:45 AM,10:29 AM,Delayed,Weather,No
9378e9c3-6e4e-42d6-af90,1/28/2024,8:04 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,1/29/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather Conditions,Yes
54ee9004-909d-4719-bdaa,1/28/2024,8:12 AM,Online,Credit Card,Disabled,Standard,Advance,?15.00,Birmingham New Street,London St Pancras,1/29/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather Conditions,No
65b6d994-3d71-4e7a-ac81,1/28/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/29/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
aa41f35d-96ec-4edf-ab26,1/28/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/29/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
cebf5d0c-0a88-48d7-b1e0,1/28/2024,9:41 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,1/29/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
d8ab251a-e67b-4b49-84f6,1/28/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/29/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
d0d62d5a-0707-4c7f-89d9,1/29/2024,5:00 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,1/29/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather Conditions,No
5c6fb926-d1ab-4608-8b26,1/29/2024,5:10 AM,Online,Credit Card,Disabled,Standard,Anytime,?29.00,Birmingham New Street,London St Pancras,1/29/2024,6:30 AM,7:50 AM,No Delay,Cancelled,Weather Conditions,No
21beac1b-c3a9-4529-a490,1/29/2024,6:33 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/29/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
50ad7086-8648-4ec8-b964,1/29/2024,6:35 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/29/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
6174c911-d57b-4251-9590,1/29/2024,6:37 AM,Station,Credit Card,None,First Class,Anytime,?235.00,Liverpool Lime Street,London Euston,1/29/2024,8:00 AM,10:15 AM,11:06 AM,Delayed,Weather,No
927ba025-2d18-40e8-a94b,1/29/2024,7:15 AM,Station,Contactless,Disabled,Standard,Anytime,?47.00,London Kings Cross,York,1/29/2024,8:45 AM,10:35 AM,No Delay,Cancelled,Weather Conditions,Yes
a8e3fc41-ef17-4f58-969c,1/29/2024,9:30 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,1/30/2024,8:00 AM,9:20 AM,9:47 AM,Delayed,Weather,No
195e568d-af2a-4789-8f14,1/29/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/13/2024,8:00 AM,10:15 AM,11:04 AM,Delayed,Weather Conditions,No
a54023e8-1e40-49f5-9984,1/29/2024,9:39 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,1/30/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
24fc5b81-944f-40dd-9213,1/29/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/3/2024,8:00 AM,10:15 AM,10:57 AM,Delayed,Weather,No
ba5b06ba-5ebd-430e-9528,1/30/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/30/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
f3f5405a-6ede-4aae-a78a,1/30/2024,6:33 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,1/30/2024,8:00 AM,10:15 AM,10:56 AM,Delayed,Weather,No
185c02da-f600-4601-b6cc,1/30/2024,6:34 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,1/30/2024,8:00 AM,9:50 AM,10:00 AM,Delayed,Weather,No
1dd6d8be-971b-4d7d-b58f,1/30/2024,9:10 AM,Online,Credit Card,None,Standard,Advance,?35.00,London Kings Cross,York,2/2/2024,7:30 AM,9:20 AM,No Delay,Cancelled,Weather,No
204b190d-1d19-4e6a-b409,1/31/2024,2:05 AM,Station,Credit Card,None,First Class,Off-Peak,?200.00,Manchester Piccadilly,London Euston,1/31/2024,3:30 AM,5:20 AM,6:07 AM,Delayed,Weather Conditions,No
a0718fb7-2fda-4c90-81e9,1/31/2024,6:41 AM,Station,Credit Card,None,Standard,Anytime,?168.00,Manchester Piccadilly,London Euston,1/31/2024,8:00 AM,9:50 AM,10:06 AM,Delayed,Weather,No
1b2b00b7-83d7-4496-ac3e,1/31/2024,7:18 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,1/31/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather,No
040d174f-5ccd-4f67-8d85,1/31/2024,7:22 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,1/31/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather,No
dd78c5d9-504d-4457-b801,1/31/2024,7:24 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,1/31/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather,No
26cf9b28-dbd8-4ebb-bea7,1/31/2024,7:25 AM,Online,Credit Card,None,Standard,Anytime,?35.00,London Paddington,Oxford,1/31/2024,7:45 AM,9:15 AM,No Delay,Cancelled,Weather,Yes
c399487f-d913-4eb8-911f,1/31/2024,8:21 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/21/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather,No
d07f9bd6-8e20-49cf-be85,1/31/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/1/2024,8:00 AM,10:15 AM,11:08 AM,Delayed,Weather,No
7500994d-7ab9-4242-a494,1/31/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/1/2024,8:00 AM,10:15 AM,11:08 AM,Delayed,Weather,No
4afae7b7-0978-4be3-9df1,2/1/2024,5:07 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/2/2024,3:30 AM,5:20 AM,5:46 AM,Delayed,Weather Conditions,No
efbd4306-7cbd-4616-b2f7,2/1/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/1/2024,8:00 AM,10:15 AM,11:08 AM,Delayed,Weather,No
c6a4cde1-3416-4f1d-b0b7,2/1/2024,6:41 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/1/2024,8:00 AM,10:15 AM,11:08 AM,Delayed,Weather,No
3bae8725-f308-4d83-9b24,2/1/2024,9:07 AM,Online,Credit Card,None,Standard,Advance,?35.00,London Kings Cross,York,2/2/2024,7:30 AM,9:20 AM,No Delay,Cancelled,Weather,Yes
d46bd731-e7cf-4aa7-8bcc,2/1/2024,9:11 AM,Online,Credit Card,Disabled,Standard,Advance,?23.00,London Kings Cross,York,2/2/2024,7:30 AM,9:20 AM,No Delay,Cancelled,Weather,No
86cbacd2-d54e-4b3f-b932,2/1/2024,9:31 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
47c78a6f-29e4-42a4-8f1d,2/1/2024,9:35 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
d5931312-8531-4d59-bcfb,2/1/2024,12:36 PM,Online,Contactless,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,2/6/2024,11:00 AM,12:20 PM,No Delay,Cancelled,Weather Conditions,No
fd480936-6365-4472-a389,2/1/2024,1:22 PM,Online,Credit Card,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/1/2024,2:45 PM,3:15 PM,No Delay,Cancelled,Weather Conditions,No
2f29d4fa-1b99-43d9-b450,2/1/2024,1:25 PM,Online,Credit Card,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/1/2024,2:45 PM,3:15 PM,No Delay,Cancelled,Weather Conditions,Yes
b8416187-884e-410a-980a,2/1/2024,1:29 PM,Online,Credit Card,Senior,Standard,Off-Peak,?3.00,Manchester Piccadilly,Liverpool Lime Street,2/1/2024,2:45 PM,3:15 PM,No Delay,Cancelled,Weather Conditions,No
8ad09935-4cc6-4e2e-9c44,2/1/2024,8:20 PM,Station,Contactless,None,First Class,Advance,?57.00,London Kings Cross,York,2/2/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Weather Conditions,No
a71de97d-ba16-49bb-a55c,2/1/2024,8:23 PM,Station,Contactless,None,Standard,Advance,?35.00,London Kings Cross,York,2/2/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Weather Conditions,Yes
24752693-6a0d-402f-bac2,2/1/2024,8:26 PM,Online,Credit Card,None,Standard,Advance,?7.00,Birmingham New Street,Nuneaton,2/2/2024,6:45 PM,7:05 PM,No Delay,Cancelled,Weather,Yes
83218616-1e54-46be-80f8,2/1/2024,8:26 PM,Online,Credit Card,None,Standard,Advance,?7.00,Birmingham New Street,Nuneaton,2/2/2024,6:45 PM,7:05 PM,No Delay,Cancelled,Weather,No
3aaf0a8b-c311-4a3f-89f9,2/2/2024,2:02 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,2/2/2024,3:30 AM,5:20 AM,5:46 AM,Delayed,Weather Conditions,No
20e6ddf6-0044-4278-86ff,2/2/2024,2:03 AM,Station,Credit Card,None,Standard,Off-Peak,?11.00,York,Durham,2/2/2024,3:30 AM,4:20 AM,4:35 AM,Delayed,Weather Conditions,No
43d62e29-bae7-400e-99f2,2/2/2024,2:07 AM,Station,Credit Card,None,Standard,Off-Peak,?126.00,Manchester Piccadilly,London Euston,2/2/2024,3:30 AM,5:20 AM,5:46 AM,Delayed,Weather Conditions,No
1d4bd642-1de8-45ab-a6a5,2/2/2024,5:02 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/28/2024,3:30 AM,5:20 AM,5:42 AM,Delayed,Weather Conditions,No
4311f72a-1d8c-4a3b-a67e,2/2/2024,5:12 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/16/2024,3:30 AM,5:20 AM,5:28 AM,Delayed,Weather Conditions,No
e0584c49-907e-41c3-81f5,2/2/2024,6:00 AM,Online,Credit Card,None,Standard,Anytime,?70.00,London Kings Cross,York,2/2/2024,7:30 AM,9:20 AM,No Delay,Cancelled,Weather,No
6fb972f9-695d-40ed-b94e,2/2/2024,6:02 AM,Online,Credit Card,None,Standard,Anytime,?70.00,London Kings Cross,York,2/2/2024,7:30 AM,9:20 AM,No Delay,Cancelled,Weather,No
57f90a1b-9671-4538-9a27,2/2/2024,6:11 AM,Station,Contactless,None,Standard,Advance,?8.00,London St Pancras,Birmingham New Street,2/19/2024,4:30 AM,5:50 AM,No Delay,Cancelled,Weather,Yes
fdee6d8e-cbe5-4ed8-b98b,2/2/2024,6:30 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
008b3ab4-aa5c-4232-8e42,2/2/2024,6:30 AM,Station,Credit Card,None,First Class,Anytime,?235.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
eb81639b-9f8f-4291-a578,2/2/2024,6:31 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
ba19dfb3-f9f1-4ffc-be12,2/2/2024,6:35 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
136aac6b-a3a4-4028-a6c8,2/2/2024,6:41 AM,Station,Credit Card,None,Standard,Anytime,?151.00,Liverpool Lime Street,London Euston,2/2/2024,8:00 AM,10:15 AM,10:58 AM,Delayed,Weather Conditions,No
6d7ec460-9792-4f47-892c,2/2/2024,8:28 AM,Online,Credit Card,None,Standard,Advance,?13.00,London Paddington,Reading,2/12/2024,7:45 AM,8:45 AM,No Delay,Cancelled,Weather Conditions,No
8b957fd1-30da-4f39-b325,2/2/2024,9:33 AM,Station,Credit Card,None,First Class,Advance,?118.00,Liverpool Lime Street,London Euston,2/3/2024,8:00 AM,10:15 AM,10:57 AM,Delayed,Weather,No
4390d4b0-7dd1-4d04-bc9c,2/2/2024,9:33 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/9/2024,8:00 AM,10:15 AM,10:45 AM,Delayed,Weather,No
3370b950-2879-4c1c-ba74,2/2/2024,9:34 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/29/2024,8:00 AM,10:15 AM,10:44 AM,Delayed,Weather Conditions,No
37b543fb-6f4f-44be-ab3e,2/2/2024,9:37 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/3/2024,8:00 AM,10:15 AM,10:57 AM,Delayed,Weather,No
f32b006b-a6d9-40f8-a81b,2/2/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?21.00,Birmingham New Street,London Euston,2/3/2024,8:00 AM,9:20 AM,10:02 AM,Delayed,Weather,No
dcdcaf37-eb22-4a1b-8d2f,2/2/2024,9:38 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/10/2024,8:00 AM,9:50 AM,10:30 AM,Delayed,Weather,No
f9bba225-e555-4a9b-ad99,2/2/2024,9:40 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/3/2024,8:00 AM,10:15 AM,10:57 AM,Delayed,Weather,No
7fbaf865-ffed-4b34-90e5,2/2/2024,9:42 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/15/2024,8:00 AM,9:50 AM,10:15 AM,Delayed,Weather,No
2088ac01-76b5-475b-93ef,2/2/2024,9:42 AM,Station,Credit Card,None,Standard,Advance,?76.00,Liverpool Lime Street,London Euston,2/3/2024,8:00 AM,10:15 AM,10:57 AM,Delayed,Weather,No
7857b7c4-606b-41c6-9f99,2/2/2024,9:43 AM,Station,Credit Card,None,Standard,Advance,?84.00,Manchester Piccadilly,London Euston,2/3/2024,8:00 AM,9:50 AM,10:44 AM,Delayed,Weather,No
edfa4f5e-d5f4-47d6-a0c5,2/2/2024,12:29 PM,Online,Contactless,None,Standard,Off-Peak,?128.00,Manchester Piccadilly,London Paddington,2/2/2024,1:45 PM,4:00 PM,No Delay,Cancelled,Weather,Yes
d055caf8-5082-4437-8e74,2/2/2024,3:11 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,2/2/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Weather Conditions,No
d7e166b5-762a-48c5-9339,2/2/2024,3:19 PM,Station,Contactless,None,Standard,Anytime,?70.00,London Kings Cross,York,2/2/2024,5:45 PM,7:35 PM,No Delay,Cancelled,Weather Conditions,No
